epoch,1,0.493632, perf:err,0.225806
epoch,2,0.416818, perf:err,0.225806
epoch,3,0.307276, perf:err,0.225806
epoch,4,0.210339, perf:err,0.225806
epoch,5,0.161548, perf:err,0.225806
epoch,6,0.164894, perf:err,0.225806
epoch,7,0.211832, perf:err,0.225806
epoch,8,0.259237, perf:err,0.225806
epoch,9,0.286853, perf:err,0.225806
epoch,10,0.283669, perf:err,0.225806
epoch,11,0.246783, perf:err,0.225806
epoch,12,0.205479, perf:err,0.225806
epoch,13,0.168495, perf:err,0.225806
epoch,14,0.150002, perf:err,0.225806
epoch,15,0.153476, perf:err,0.225806
epoch,16,0.168046, perf:err,0.225806
epoch,17,0.186879, perf:err,0.225806
epoch,18,0.196903, perf:err,0.225806
epoch,19,0.192882, perf:err,0.225806
epoch,20,0.178525, perf:err,0.225806
epoch,21,0.161684, perf:err,0.225806
epoch,22,0.145228, perf:err,0.225806
epoch,23,0.137251, perf:err,0.225806
epoch,24,0.137322, perf:err,0.225806
epoch,25,0.141052, perf:err,0.225806
epoch,26,0.146948, perf:err,0.225806
epoch,27,0.1482, perf:err,0.225806
epoch,28,0.14711, perf:err,0.225806
epoch,29,0.139226, perf:err,0.225806
epoch,30,0.131875, perf:err,0.225806
epoch,31,0.125521, perf:err,0.225806
epoch,32,0.118795, perf:err,0.225806
epoch,33,0.117973, perf:err,0.225806
epoch,34,0.116051, perf:err,0.225806
epoch,35,0.117833, perf:err,0.225806
epoch,36,0.117407, perf:err,0.225806
epoch,37,0.113527, perf:err,0.225806
epoch,38,0.108093, perf:err,0.225806
epoch,39,0.1055, perf:err,0.225806
epoch,40,0.100732, perf:err,0.225806
epoch,41,0.0968408, perf:err,0.225806
epoch,42,0.0924118, perf:err,0.225806
epoch,43,0.0906635, perf:err,0.225806
epoch,44,0.0883921, perf:err,0.225806
epoch,45,0.0853663, perf:err,0.225806
epoch,46,0.0832297, perf:err,0.225806
epoch,47,0.079646, perf:err,0.225806
epoch,48,0.0739068, perf:err,0.225806
epoch,49,0.0722997, perf:err,0.225806
epoch,50,0.0682121, perf:err,0.217742
epoch,51,0.0630741, perf:err,0.193548
epoch,52,0.0594507, perf:err,0.16129
epoch,53,0.0575177, perf:err,0.129032
epoch,54,0.0552099, perf:err,0.120968
epoch,55,0.0523386, perf:err,0.120968
epoch,56,0.0502869, perf:err,0.120968
epoch,57,0.0455514, perf:err,0.112903
epoch,58,0.0424546, perf:err,0.104839
epoch,59,0.03849, perf:err,0.0967742
epoch,60,0.0371766, perf:err,0.0887097
epoch,61,0.0346831, perf:err,0.0806452
epoch,62,0.0324173, perf:err,0.0725806
epoch,63,0.029133, perf:err,0.0645161
epoch,64,0.0275161, perf:err,0.0564516
epoch,65,0.0252327, perf:err,0.0564516
epoch,66,0.0243333, perf:err,0.0483871
epoch,67,0.0238635, perf:err,0.0403226
epoch,68,0.0203979, perf:err,0.0403226
epoch,69,0.0175947, perf:err,0.0322581
epoch,70,0.0168829, perf:err,0.0322581
epoch,71,0.0149652, perf:err,0.0322581
epoch,72,0.0134762, perf:err,0.0322581
epoch,73,0.0134962, perf:err,0.0241935
epoch,74,0.0123831, perf:err,0.0241935
epoch,75,0.0106475, perf:err,0.0241935
epoch,76,0.00939886, perf:err,0.00806452
epoch,77,0.00860892, perf:err,0.00806452
epoch,78,0.00912037, perf:err,0
epoch,79,0.0083708, perf:err,0
epoch,80,0.00762223, perf:err,0
epoch,81,0.00598617, perf:err,0
epoch,82,0.00659232, perf:err,0.00806452
epoch,83,0.00605166, perf:err,0.00806452
epoch,84,0.00606562, perf:err,0.00806452
epoch,85,0.00485272, perf:err,0.00806452
epoch,86,0.00582306, perf:err,0.00806452
epoch,87,0.00490978, perf:err,0.00806452
epoch,88,0.00544337, perf:err,0.00806452
epoch,89,0.00503339, perf:err,0.00806452
epoch,90,0.00513378, perf:err,0.00806452
epoch,91,0.00441002, perf:err,0.00806452
epoch,92,0.00411401, perf:err,0.00806452
epoch,93,0.00589136, perf:err,0.00806452
epoch,94,0.0055526, perf:err,0.00806452
epoch,95,0.00436599, perf:err,0.00806452
epoch,96,0.00344632, perf:err,0.00806452
epoch,97,0.00413524, perf:err,0.00806452
epoch,98,0.00366366, perf:err,0.00806452
epoch,99,0.00437578, perf:err,0.00806452
epoch,100,0.00478229, perf:err,0.00806452
